"","Site","Date","Start","Longitude","Latitude","Elevation","Location","Formation","Fire","Species","Count","Distance","Bearing","Time","Position","Notes","Site.Notes","Treatment","species_richness"
"1336","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Eastern Spinebill",1,10,"E","","Midstorey","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1337","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Eastern Whipbird",1,100,"W","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1338","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Eastern Whipbird",1,100,"E","6:07","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1339","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Fan-tailed Cuckoo",1,20,"W","","Flyover","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1340","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Fan-tailed Cuckoo",1,60,"N","","Canopy","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1341","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Golden Whistler",1,40,"W","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1342","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Green Catbird",1,100,"E","6:08","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1343","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Grey Fantail",1,80,"SE","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1344","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Lewin's Honeyeater",1,50,"NE","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1345","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Noisy Friarbird",1,10,"W","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1346","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Olive-backed Oriole",1,100,"NW","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1347","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Pied Currawong",1,100,"N","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1348","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Pied Currawong",1,100,"SE","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1349","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Satin Bowerbird",1,100,"E","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1350","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Scaly-breasted Lorikeet",1,100,"W","","Flyover","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1351","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Variegated Fairy-wren",6,40,"NE","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1352","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Yellow-faced Honeyeater",1,50,"S","6:02","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1353","TL-US-03","27/11/2020","6:00",152.3621,-28.5041,738.187,"Captains Creek","Dry Sclerophyll","Unburnt","Yellow-faced Honeyeater",1,70,"N","","","","Private property, grazed. ","Dry SclerophyllUnburnt",19
"1354","WP-BR-01","10/12/2020","18:19",152.3337,-29.47497,893.588,"Washpool National Park","Rainforest","Burnt","Brown Gerygone",2,20,"SE","","Midstorey","Flowering Rainforest Tree","Afternoon survey. unburnt 20m SE, 50m elsewhere","RainforestBurnt",15
"1355","WP-BR-01","10/12/2020","18:19",152.3337,-29.47497,893.588,"Washpool National Park","Rainforest","Burnt","Grey Fantail",1,20,"SE","","","Flowering Rainforest Tree","Afternoon survey. unburnt 20m SE, 50m elsewhere","RainforestBurnt",15
"1356","WP-BR-01","10/12/2020","18:19",152.3337,-29.47497,893.588,"Washpool National Park","Rainforest","Burnt","Silvereye",4,20,"SE","","Canopy","Flowering Rainforest Tree","Afternoon survey. unburnt 20m SE, 50m elsewhere","RainforestBurnt",15
"1357","WP-BR-01","10/12/2020","18:19",152.3337,-29.47497,893.588,"Washpool National Park","Rainforest","Burnt","White-throated Treecreeper",1,20,"SE","","Midstorey","Flowering Rainforest Tree","Afternoon survey. unburnt 20m SE, 50m elsewhere","RainforestBurnt",15
"1358","WP-BR-01","10/12/2020","18:19",152.3337,-29.47497,893.588,"Washpool National Park","Rainforest","Burnt","Brown Gerygone",2,50,"NE","","Canopy","","Afternoon survey. unburnt 20m SE, 50m elsewhere","RainforestBurnt",15
"1359","WP-BR-01","10/12/2020","18:19",152.3337,-29.47497,893.588,"Washpool National Park","Rainforest","Burnt","Eastern Whipbird",1,100,"S","18:20","","","Afternoon survey. unburnt 20m SE, 50m elsewhere","RainforestBurnt",15
"1360","WP-BR-01","10/12/2020","18:19",152.3337,-29.47497,893.588,"Washpool National Park","Rainforest","Burnt","Eastern Yellow Robin",1,20,"S","18:19","","","Afternoon survey. unburnt 20m SE, 50m elsewhere","RainforestBurnt",15
"1361","WP-BR-01","10/12/2020","18:19",152.3337,-29.47497,893.588,"Washpool National Park","Rainforest","Burnt","Laughing Kookaburra",1,80,"E","","","","Afternoon survey. unburnt 20m SE, 50m elsewhere","RainforestBurnt",15
